,id,name,rating,address,city,lat,long
934,uz_Ig0ohPCjiaGdeKyM5Ow,da cloud boba shoppe,4.4,1051 s valley grove way,Pleasant Grove,40.3517055,-111.76416538352358
935,IhjamAScVzjLuI5ky5BtYw,tiger sugar,3.9,3390 south state st,Salt Lake City,40.69799961674084,-111.88949204039584
936,ZbaEYrfIVwFVoVfAKcwF3w,kung fu tea,4.4,191 e 12300 s,Draper,40.527041,-111.885475
937,3iGZlOhHt1JRDcB76_2uRA,soda boba,3.8,10309 s redwood rd,South Jordan,40.5644888,-111.9382528
938,lBT-7P3SbYa5eg2-H8KksQ,mochinut,4.4,1241 center dr,Park City,40.72144269835359,-111.53908067894726
939,MyQzYZZrqOmv7L3DivHEbA,m tea,3.8,115 w 9000 s,Sandy,40.58744076731251,-111.8952386
940,xZdfHrB3H04pfzceo-Qdig,hi tea,4.3,13338 w rosecrest rd,Herriman,40.50997513345269,-112.02494524419308
941,xAFC9UISfNFhkkaEVVs4Pg,mochinut,4.1,10497 s redwood rd,South Jordan,40.559887,-111.938202
942,iojnpVrSxmkYHPylGtbC3w,buzzbru,4.5,1970 w 2550 s,West Haven,41.220091,-112.027524
943,1c1a-iIcOc_8Y3p1WUxGcA,hello boba,3.4,6191 s state st,Salt Lake City,40.6365302095131,-111.88512675481
944,20wMvbm-FR78jtH5MC9zpg,happy teriyaki,4.5,1882 pleasant grove blvd,Pleasant Grove,40.35074,-111.76798
945,0J2NOdJagVqJf_slURQiGQ,timi boba,3.3,2344 kiesel ave,Ogden,41.22385010439401,-111.971307
946,6mrXMq1t4jHUDVGiIiOMJw,doki doki,4.1,249 e 400th s,Salt Lake City,40.76088,-111.88368
947,DqreG2_8NQ4HrKBG-Qb2DQ,boba tea,3.7,625 w 5300th s,Murray,40.653546,-111.908338
948,rMFecTvqEttPnHAppB7mhg,swig,3.1,1325 e main st,Lehi,40.38892294412126,-111.82784841431234
949,c66p-Yq-ZVML_8mYOwtjnA,sweet & cool,3.0,3410 s state st,South Salt Lake,40.69732976618233,-111.88899278640748
950,FiOTdYl64bxTW05ALzwKuw,swig,3.3,165 s 500 w,Bountiful,40.887372574548166,-111.8917334
951,-Bc3uZozx_xKImpz815pSw,boba bee,3.7,739 w 100th n,American Fork,40.3785172,-111.8192547
952,pHtxbubO-2uqXvvqB0_URQ,bobas & crepes,4.2,32 e vine st,Tooele,40.53048,-112.29773
953,nQpc_8Ko2d971ZtdLJ93hw,lazysunday,2.5,23 900th w,Salt Lake City,40.7700931120459,-111.91746988241152
954,m8ciGpyBQcqJiqpMWAskdw,yogurt stop,4.0,8755 s highland dr,Sandy,40.59244459193974,-111.83257757392678
955,0L0rCHXAa18Oa4rtzZpsyA,cafe trang,3.7,5398 w daybreak pkwy,South Jordan,40.53828915288855,-112.01946102860924
956,_1g8jP8isH3qVGHk8O8DIg,bubble n bean,4.2,12640 fort st,Draper,40.5218021,-111.8648467
957,Oj3YNiuowzNhEpCnsJTfKQ,pirate o's,4.5,11901 s 700th e,Draper,40.5340172,-111.8706635
958,umweXxQBRJ3iTcD2-pjsOw,swig,3.3,437 e 12300th s,Draper,40.5270601,-111.8785393
959,gv1SoEW5q-vsCX3eRo9huA,swig,3.1,5575 s 900th e,Murray,40.65002,-111.86566
960,7UUaDv7S8nViB1eUecFr3w,swig,2.9,9971 n 4700 w,Cedar Hills,40.41312,-111.77228
961,im6GHnOg7k7VYGh3TzkD0A,i love moo,3.2,1634 uinta way,Park City,40.722132,-111.5420951
962,zMUEUu-TUbAhdcGLLan7Jw,aobaba bubble tea & juicy bar restaurant,4.2,46a capel street,Dublin,53.3488281,-6.2688201
963,8dS-zbUSHNEGiXKyn7akWw,quickly,3.1,2434 san pablo ave,Pinole,38.006156,-122.290101
964,AfIS4wSUG9Qz9a1eqTMPLQ,lemon gals,4.8,2450 road 20,San Pablo,37.96284768738989,-122.33989762944782
965,DymDd1SnPZdOm0HyxUgV-g,limon frozen yogurt,2.9,2300 el portal dr,San Pablo,37.9660453796387,-122.343246459961
966,8LNX_8hEScNFvKkAb0Rp1Q,the whale tea,4.2,1700 post rd,Fairfield,41.14156631494974,-73.26063360001204
967,rZO-_EoGnvHmzyrrxX43bg,loose leaf boba co,4.0,46 high st,New Haven,41.30755,-72.93075
968,jce9sFwuiZfw3J_e0e2KxA,pearls n swirls,4.0,200 tunxis hill rd,Fairfield,41.17662,-73.22647
969,AfwoaV54Kvlau3kPvXqzXg,yaaas tea,4.7,118 secatogue ave,Farmingdale,40.735075,-73.443173
970,KFVDcrj7z3KgJHROOiF1pg,taro taro,4.7,2993 berlin tpke,Newington,41.668176793957024,-72.72001342076655
971,M_REop_wYUsvmsHXH61kQg,kung fu tea,4.3,5 s main st,West Hartford,41.76147,-72.7425
972,bVJQEeRNi34-3XN_F1AZEg,xing fu tang,4.3,133 2nd ave,New York,40.7288,-73.98775
973,dzwa-zvkW6L2ZUGyNGrmuA,sweetory,4.4,71-28 roosevelt,Jackson Heights,40.7463959,-73.89387367116393
974,E9dR7PT9Z2d06r6E6Umdzw,gong cha,4.7,25-08 queens plz s,Long Island City,40.75039,-73.94064
975,EYkvESc4roP_iORKt-WWZQ,bambu,4.4,2350 nesconset hwy,Stony Brook,40.87589,-73.120505
976,IfOTxljL6P5ymTO2tsDCuQ,fiftylan koreatown,4.3,875 sixth ave,New York,40.74821,-73.98934
977,eIZ_dwEXbRvFlCQ89fdM8g,julieats dessert cafe,4.4,102-13 metropolitan ave,Forest Hills,40.71051226203437,-73.8501438
978,LzuMczcBdO2cbnM4jCpnww,sugar bae dessert cafe,4.3,259 w old country rd,Hicksville,40.76091,-73.53
979,6IOMIJqPfuh9FlLerB5TAw,bobafish,4.9,1744 1st ave,New York,40.77959308982605,-73.9470752
980,F7mndldLQrJNG8s417jQYQ,the whale tea,4.2,1 bank st,Stamford,41.05294,-73.54074
981,nXY2CvqKLwtAFYfW-pO2SQ,boba box2,4.3,12 e 14th st,New York,40.73553946572756,-73.9929343
982,yQsbei7X47AaJDtP1KGVPg,village tea shop,4.6,2 s maple ave,Ridgewood,40.9783906,-74.1135196
983,wzHZcjYAYhazg5SqZ-CuTw,sìyì tea & incense,4.7,173 hester st,New York,40.71789,-73.99692
984,nDGVtedBVmjtDL473O0GCg,dragon tea,4.8,317 mamaroneck ave,Mamaroneck,40.951393,-73.734868
985,O6p1D8Tg0GQyTLIoAAj9nA,the whale tea,4.1,148a mamaroneck ave,White Plains,41.02874,-73.76546
986,MKYhiSeXjahxh9O4Gqnimw,grace street,4.2,17 w 32nd st,New York,40.7478576793883,-73.9865590631962
987,FKjAriOhhGZJSlkqrk8zWg,i’milky - midtown,4.2,992 6th ave,New York,40.7513413,-73.9864468
988,pJUMkdfBzlzFhDHqSgLJlw,boba baar,4.6,682 stewart ave,Garden City,40.73177,-73.608522
989,4p1we2acVk6KIer8iR3Yug,pearl dynastea,4.6,3702 riverdale ave,Bronx,40.88695851777492,-73.90704417252006
990,x3SPsf3wddWPPUdXL570ZA,surreal creamery,4.3,126 macdougal st,New York,40.729961,-74.000227
991,RR9S0AYyqLbd04CTUZax9Q,ümacha,4.3,595 river rd,Edgewater,40.81641042660175,-73.97941744313411
992,ntE-1TIJ-vlJN738sVxBvg,flower bloom tea,4.4,41-22 main st,Flushing,40.757606059902095,-73.82937928173197
993,qMFCb6XRYAFfnK03dfJW6g,okinawa boba,3.6,1400 park st,Hartford,41.758673,-72.701851
994,1gXKzs-1EPxJ7gkHW6SDyg,chun yang tea,4.4,133-41 41st ave,Flushing,40.758001,-73.8299476772982
995,mGf8jSOkzV7uTUXQiyRDtQ,tea break,4.4,994 farmington ave,West Hartford,41.7612342665073,-72.7455790485646
996,1b6UXKl_-9Jy_XHqBq4rng,tea moment,4.7,6403 14th ave,Brooklyn,40.624998,-73.998625
997,2dKd5gVCYZhCDEabIgY4PA,sopoong,5.0,407 goffle rd,Wyckoff,40.9822704,-74.1419874
998,1R7BKffd7jMEPEcUxTumBQ,tp tea,4.7,36-41 prince st,Queens,40.76130926890544,-73.832732
999,UaKr0inXo2iAkflf3_L9Rg,heytea,4.7,42-20 27th st,Long Island City,40.74986274712301,-73.94106747387052
1000,3aypSFXLfkAL4dhHVFobKg,lazy sundaes,4.5,23 clinton st,New York,40.720597,-73.984539
1001,g7ckEc-q2SXm-zLkcBwm9A,chicha san chan,4.3,72-74 bayard st,New York,40.715731,-73.998245
1002,m9wzFw3uCns3MeT4uScv7Q,new haven tea,5.0,900 grand ave,New Haven,41.307333453339226,-72.91810984339526
1003,zSHmXZEmwT39HwjjLnYCHw,sweetea,4.7,28 e 33rd st,New York,40.74682,-73.98305
1004,AYjVpQ5jYz5gJJqXh_B_CA,teado tea shop,4.5,145d hester st,New York,40.7172143,-73.9949616
1005,mr7ySdvwhvjHi8cp93eTAQ,jooy tea shoppe,4.4,653 9th ave,New York,40.76081681341628,-73.9912468
1006,rIffjoP3a6ra0J-CDX_BNQ,machi machi,3.7,33 w 32nd st,New York,40.748008,-73.986959
1007,aPGJ5GPgX5lvc7pdTO4YOg,chic tea,4.8,7604 3rd ave,Brooklyn,40.63067834722563,-74.0283781
1008,4MIy4tGetG1Jzlp533xI4w,gong cha,4.8,850 river rd,New Milford,40.927205462861565,-74.0269136288351
1009,V3Q5kWH1eXbuqb45A4Sfjg,upwind milk tea bar,4.3,5901 8th ave,Brooklyn,40.63591,-74.00892
1010,Q0xQixWOJpUJCcNWcPz7EQ,gong cha,4.1,2810 broadway,New York,40.80323,-73.96691
1011,yD1jSF8IgK6aVb4-ClKEkA,mudflow tea house,4.1,5602 8th ave,Brooklyn,40.63775,-74.00742
1012,OfrEANElOBKw3qhS00-dFQ,pig pig cafe,4.9,7115 3rd ave,Brooklyn,40.633719,-74.026553
1013,ID-E_e7s134eGZ2uFHxbWw,tbaar - times square,4.0,315 w 46th st,New York,40.760309,-73.988599
1014,SU4eCPWGHu-mrgzU9zWQdw,moge tee - bayside,4.3,43-19 bell blvd,Queens,40.76087,-73.7693
1015,F5c9hWyI0_Bwdbh_i9p_0Q,bite & tea,4.5,123 farmington ave,Bristol,41.685548,-72.938834
1016,4wz4FUZiYeCmqzdzQyAo1A,v3nom cafe & lounge,4.6,246-09 jericho tpke,Jamaica,40.72536,-73.72174
1017,7Vulce_RrE1HxLjHVG_zEA,machi machi,3.5,133-36 39th ave,Flushing,40.760068474992785,-73.83375553083299
1018,zvrUW2My8pJ_3sDYUAC2fQ,i’milky 沐白 - flushing,3.1,37-12 prince st,Flushing,40.76038,-73.83291
1019,msxJd_sm50zj8jVzG9ByOA,kung fu tea,5.0,37 church st.,New Haven,41.304518,-72.926541
1020,MvB6sBYhn9I1jmINkkHnHg,shiro,4.0,172 bedford st,Stamford,41.0565533,-73.5385733
1021,Cml6xpr5GNhC_xI6iinHFw,dragon tea,4.3,106 greenwich st,New York,40.7085,-74.0135
1022,zyiauY6dhZa8WVmLQ83M2A,miss du’s tea shop,4.3,33 pell st,New York,40.71489,-73.99856
1023,8Vose62h-SAOC62RvKi1JQ,t-swirl crêpe,4.4,200 college st,New Haven,41.3057723,-72.9300197
1024,T-LIITEQxff_2hH1hA21bQ,kung fu tea,4.3,31 waverly pl,New York,40.730662,-73.995386833
1025,r1AXQYXgq7N_RjWQIgqWzQ,kung fu tea,4.5,358 n broadway,Hicksville,40.773065,-73.530038
1026,iqKwu6Sm5PbSXmndLR-3MQ,pyo chai,4.6,217 bethpage rd,Hicksville,40.778471223264674,-73.52852497367132
1027,bvuPipiMPe5FURKZh06Zxg,tea and milk,4.5,32-02 34th ave,Astoria,40.75890893768219,-73.92585266221124
1028,BgmS8g5miSMORfB6pOd4Ig,tea talk café,4.1,2600 south rd,Poughkeepsie,41.6665453765659,-73.92775418984832
1029,orOPi0WKtMC0P9Ees-a_IA,gong cha,4.3,210 main st,Hackensack,40.884899202879346,-74.0421935
1030,V1vrsBD1heVa_W_2tl9wSQ,m tea,4.3,2301 41st ave,Long Island City,40.753094,-73.940236
1031,lc8oROJ67VcPqJd33zDvOg,tea magic,3.6,239 w 72nd st,New York,40.7793834898764,-73.9829937368632
1032,71-kF-ZTLB7G78Hbr8ling,coco fresh tea and juice,3.5,33-10 broadway,Astoria,40.76081,-73.92356
1033,cNwwtVIPKh_tpVuz6WhDeg,cha dao bubble tea,4.7,142b jericho turnpike,Mineola,40.749379173870025,-73.64153105768747
1034,1rz5qZ7knCT2QwN14u9v4g,gong cha,3.7,30 mall dr w,Jersey City,40.72705,-74.03824
1035,NtMnOboTgEfSGBF7J7dmng,cece bubble tea cafe,4.0,434 howe ave,Shelton,41.316990684784315,-73.09339332469182
1036,crnWjLaCbkHo3VUf9Hl2mQ,cha papi,4.6,150 shield st,West Hartford,41.7281917,-72.7218929
1037,fOkSMBgjGOKqbx9pO-yZRw,bing ling tea,4.1,553 86th st brooklyn,Brooklyn,40.62081,-74.02475
1038,KIyhPezA-V4RZyqCgd2z_g,the whale tea,4.2,48 whitney ave,New Haven,41.31196,-72.92233
1039,c7Lp42UyPTzvIvXdy_Gw5w,the whale tea - norwalk,4.3,11 n main st,Norwalk,41.09947,-73.41862
1040,EzkqcUyqib9VmvZOASqcFw,gong cha,4.2,1566 flatbush ave,Brooklyn,40.632344,-73.947406
1041,MFk7ZiyDfI4qgvXo0GQzxw,cozy tea loft,4.6,1 american dream wy,East Rutherford,40.80946488981836,-74.06692680331486
1042,YHrVxblPVsgktXvrydTXKQ,bobba hubba,4.5,40-36 75th st,Elmhurst,40.74586,-73.8906
1043,wEhVblSf_ks50GC5N_QZGw,cafe leah,4.0,225 broad ave,Palisades Park,40.84661,-73.99931
1044,8Dz29Be1VJiTuDrcuyKfcQ,möge tee,4.3,76 n 4th street,Brooklyn,40.71724,-73.961565
1045,wQWOWZpCivWc5yPN8JnnBQ,pick up bubble tea,3.9,18 s moger ave,Mount Kisco,41.2081277904827,-73.72872502534244
1046,t01jp2WFJvAWh_TGk7Aguw,infinitea ny,4.4,2309 astoria blvd,Astoria,40.77175926256478,-73.92387078220784
1047,Y5TqZhNxPC6BWnM7zsCSjA,din tai fung,4.2,1633 broadway,New York,40.762088,-73.984659
1048,q-iJvgLibCw0GlHLpXBzVA,kaliubon,4.4,1323 silas deane hwy,Wethersfield,41.68457,-72.65542
1049,_QTqGden6FoqfHL_wE8lbw,gong cha,4.1,1600 broadway,New York,40.760307069823305,-73.98456234696043
1050,2TUschqjo9TjY4tRjpgd7Q,penny cha,4.9,79 atlantic st,Stamford,41.05412,-73.53969
1051,mCddxCyJvT-OrRXtrlcj3g,bobaly,4.5,13-20 river rd,Fair Lawn,40.93457362544739,-74.13355718861736
1052,kDlreCm9EAgLrVNTTsuLiw,yi fang taiwan fruit tea,4.8,215 main st,Stamford,41.05289,-73.541678
1053,zgjELaaa1JQMmmObrxFB6Q,modern tea shop,4.4,300 w 49th st,New York,40.76178,-73.9871
1054,jgpD4KovcJsWXTbhE5ytHg,gong cha,4.3,925 lexington ave,New York,40.767984,-73.963819
1055,PX2B1ux32UhQokV_Ge0Lpg,vivi bubble tea,3.2,1616 avenue u,Brooklyn,40.59879870571366,-73.95492580731415
1056,kiKUF11kNgEnM__P11nrig,tea cup cafe,3.8,76-23 woodside ave,Elmhurst,40.7440056330087,-73.8885498046875
1057,M8yUx8A_9mSovTzgiTUHsw,kung fu tea,3.4,1009 ny-25a,Stony Brook,40.922609,-73.127571
1058,6Vb5PonmBLuOeDCn9FW-7w,sip n' play,4.5,471 5th ave,Brooklyn,40.6681286,-73.98693534489858
1059,7ov7U0U9UbzRjlLw7wL9bg,the teapsy new york,4.3,33-17 30th ave,Astoria,40.7658014094971,-73.9191635864046
1060,rbcIc6MZNwIqHiAQX7ouUw,toppings frozen yogurt,3.8,287 windsor hwy,New Windsor,41.4678892596656,-74.047899734222
1061,1ztRKl0Iqpm2ILh1e3YIUw,tidal tea,4.2,1520 amsterdam ave,New York,40.819205,-73.952397
1062,2G2LDxRo-ufmclrw0vDf1Q,the early bird cafe,4.9,1934a hempstead turnpike,East Meadow,40.72409,-73.56446
1063,xIOCl9RSCrCUMpWVPxhxQQ,you me and tea,4.2,45 chandler sq,Port Jefferson,40.946023074451,-73.0694779381156
1064,0fgDkz5kVWsLkuuPZCmIrA,the whale tea,4.0,165 cherry st,Milford,41.22773606203431,-73.04917667385057
1065,-S6VUEeL1vNHzGT2aoT6ew,the whale tea,4.7,771 montauk hwy,Bayport,40.7474859,-73.0531179
1066,9nzGJcTbeIfEAp13wz_fRw,curbside,4.6,45-54 bell blvd,Bayside,40.7586919,-73.7688239
1067,v4zzH5dbfHonvlehNLgSsA,prince tea house,4.2,324 5th ave,New York,40.74749287954679,-73.9854969
1068,rw5uKUdVo2slHHEtKTBDgg,asian fusion,4.9,914 prospect st,Glen Rock,40.952041,-74.1080638
1069,8JJGExBhlQtKVZ_X0qHBNQ,gong cha - brooklyn,4.8,108 meserole ave,Brooklyn,40.72707585889884,-73.95245010212824
1070,-LymJZYH39_8EO276Xxybw,vivi bubble tea,4.2,790 manhattan ave,Brooklyn,40.72767,-73.95269
1071,o65j3ZfW3riZIeY_BBPvtw,yaya tea - flushing,4.2,135-15 40th rd,Flushing,40.75875,-73.83105
1072,O8ywmI_PjgKalLB6WBiluA,yum ice cream&bubble tea,4.8,8 anderson st,New Rochelle,40.9108799,-73.7807123
1073,fPTn5vF2ebsapsfJHpw82A,urban leaf cafe,4.5,182 d kingsland st,Nutley,40.82876605260763,-74.1497324
1074,bIEGK6ZEVhaTxEbCVQGuug,hawa smoothies & bubble tea,4.6,422 e 14th st,New York,40.73074,-73.98154
1075,uvwqQxkyBr4jqkQqRC20Pw,möge tee -first ave,4.3,379 1st avenue,New York,40.736465,-73.979104
1076,7Dp291PAk4ufpk6iQJpwsw,mi tea,4.7,101 macdougal st,New York,40.72965,-74.00092
1077,6xPlSpyxE3PLJVeRvt2BwQ,yaya tea garden,4.0,51 chrystie st,New York,40.7162999,-73.99496
1078,--aY3hAl0-PRo23nnGlA8A,ninja bubble tea,3.7,225 summer st,Stamford,41.05486,-73.54044
1079,TYMc5cNpTz6cpUnXbkWrEg,19 el,4.3,806 54th st,Brooklyn,40.6386865271981,-74.00591719774333
1080,zsXflysdwz7sZt5fiOO6RQ,bubble bear tea,4.3,160 walt whitman rd,Huntington Station,40.823773712371825,-73.41048951863017
1081,5QgBCrAbXbM1ORiqZDrBPQ,cha-an,4.0,230 e 9th st,New York,40.72947,-73.98813
1082,U5DkA-Kp6RWzmre-z9F4CA,yaaas tea - stony brook,4.8,2188 nesconset hwy,Stony Brook,40.873287,-73.126267
1083,0hm3qyoY1BWlAupSx5WE2A,moge tee-huntington,4.4,22 wall street,Huntington,40.872092,-73.427275
1084,SAnGh6H4e7iKm4HN3btBwQ,chai wala,4.3,90-15 rockaway blvd,Jamaica,40.682004,-73.84918
1085,WHRHK3S1mQc3PmhwsGRvbw,bibble & sip,4.4,253 w 51st st,New York,40.76282,-73.98518
1086,vKuIvMPyz2iV0YT-6r2PgA,sweetea,5.0,167 madison ave,New York,40.74685702405107,-73.98312612065739
1087,BC1pN4GMgY0BZUlLcQ2RUA,bubble tea culture & snacks,4.9,1161 deer park ave,North Babylon,40.73621,-73.31992
1088,TL5bG4t5cw6NRp5UvI0dPw,cream coffee & tea shop,4.6,7210 b 3rd ave,Brooklyn,40.6332643,-74.0272763
1089,CnFp2AUFkzsnfh7MQD3yag,boba fries,4.5,8121 broadway,Elmhurst,40.7432094,-73.8830931
1090,5UXrygb2NhK8RCx3U0qtVg,yaaas tea-syosset,4.7,334 jericho turnpike,Syosset,40.80986,-73.5036
1091,yuEAUC02lg7MtHt9P1ILMg,kimochi premium bubble tea,4.3,237 middle country rd,Selden,40.869283,-73.025486
1092,VI871H1Uxl6Jv70s-bjXGg,friend's corner tea & snack bar,4.6,6 main st,Highland,41.71935,-73.96456
1093,_juxBEt7CdHuZCtgBMnOZQ,boba whale,4.6,1138 1st ave,New York,40.76174320888047,-73.96009787575586
1094,sKJ1JYUbL4Q0fC0LH7H7zg,the chai shop,3.4,751 hillside ave,New Hyde Park,40.74307527319115,-73.69475846641606
1095,NXc41clC71XOmSw5c_bvqg,q tea tapas,4.2,242 main st,Fort Lee,40.8515995838956,-73.9720886366116
1096,kDrpSoaMxbSpS6NVVxpelA,master panda,3.9,5-33 48th ave,New York,40.7445,-73.95462
1097,GSRfnVApBlh5MofiyNdauw,bubble tea,5.0,98 walker st,New York,40.7179604,-74.0007095
1098,xgfgwfC4cO4ovzRrJvBJjA,smo tea,5.0,2453 jericho turnpike,Garden City Park,40.743676,-73.659432
1099,HjY_LMXf1CixkcIkD1uO9g,poke boba,5.0,360 greenwich ave,Greenwich,41.02329812644555,-73.62543813099917
1100,SZEOHTddkrInGrlJrKG-Aw,yaas tea stony brook,4.6,2188 nesconset hwy,Stony Brook,40.873287,-73.126267
1101,rL1RnOKo7GenmKQDtLckQg,tbaar park slope,4.3,155 5th ave,Brooklyn,40.677879,-73.979218
1102,noXqUgTf1j5jzXal6WtDHw,the green teahouse,4.1,500 w farms mall,Farmington,41.7241314821158,-72.76254340331755
1103,N4IlvYSqkgSV7WuDl3E1vg,kung fu tea,5.0,302 w 231st st.,Bronx,40.88089,-73.90879
1104,bp73cq4ojnG3E-XkQi0Ewg,prince tea house,4.4,204 e 10th st,New York,40.72951,-73.98643
1105,L5dPewlTmV-FntJdJ71m1g,vivi bubble tea,3.7,1324 2nd ave,New York,40.76722,-73.95918
1106,LdeWzWjrV8e_1oFZ5I0v_w,lucky penguin,4.5,675 glen cove ave,Glen Head,40.8323481,-73.6298649
1107,lE-SOH9bN462YiKvyBTpsg,song tea,3.9,38-21 main st,Flushing,40.760447,-73.830369
1108,zeAQoSOP_PEBQUBytolKCA,gong cha,3.3,630 old country rd,Garden City,40.738527,-73.613641
1109,_nAHVKPslpf32CpelMiNvQ,tiger sugar,4.0,1250 broadway,New York,40.747729,-73.987842
1110,jYjJNB9qlmd6dbYZBaDjfw,biao sugar,3.9,1271 broadway,New York,40.748280071327144,-73.98845807259094
1111,OUNtMnIbmwAEJtKLPt8NLQ,yaaas tea-great neck,4.9,62 middle neck rd,Great Neck,40.78822,-73.7295
1112,qAHMaK2jYf1TWhHOdjJEMA,cafe bubbly,4.8,478 plainview rd,Hicksville,40.770911,-73.502478
1113,DjKAV1M7HWGGyzsfqUrcFw,débutea - greenwich village,4.2,217 thompson st,New York,40.729188,-73.9993244
1114,HUXmBiM3be3aQoDqGP7aSg,möge tee,4.9,3340 hillside ave,New Hyde Park,40.75264,-73.65973
1115,BCX-SYmVNzp9BxmcrNxDxw,momo tea,4.8,2882a merrick rd,Bellmore,40.663579,-73.519491
1116,4wtYn8dlYUQK0sDXSZ6o6w,uncle drink,4.0,32-55 steinway st,Astoria,40.757323090934,-73.9202260477152
1117,G06rZU1K1qO1sGted_ZEYw,retreat sweets,4.0,1533 post rd e,Westport,41.138862,-73.311008
1118,mb2kHgndAXnzA6VUYSVoxg,kobocha bubble tea,4.8,53 new britain ave,Rocky Hill,41.66099404349283,-72.68102715487211
1119,OpHa58jabWUiE1OcbqW8Wg,momo ashi,4.4,60-11 roosevelt ave,Queens,40.7457,-73.9038449
1120,X9B1HeoaN2ghvHpt9MkSeQ,the whale tea,2.8,60-05 kissena blvd,Flushing,40.73957636370774,-73.81478049659326
1121,R0LLaWy9jtH8PdiKim3WXg,sugarcube new york,4.5,4007 82nd st,Queens,40.7473449,-73.883692
1122,ilcmVgszs5fZJOdRW-LFCg,cafe lahooti,4.3,96 e main st,Smithtown,40.85541352259646,-73.19020494317193
1123,xyv36nuLuLX1Q6XdZT0bxQ,teguk,3.9,246 mott st,New York,40.7233,-73.99468
1124,wusuW7VDDWEGKfOBbm2k_g,xing fu tang,4.1,40-52 main st,Flushing,40.75816,-73.82982
1125,ekoXDJe_eo1tTBAVDia-ew,mr.wish,4.6,38 middle neck rd,Great Neck,40.78748,-73.72874
1126,iTgHc2iM7M0Cy6TfFl8e9A,boba fries,4.6,6105 39th ave,Flushing,40.74738402557064,-73.9022397
1127,jpNOeEcf9HJI9Zl5InGvyw,yaaas tea rockville centre,4.7,220 merrick rd,Rockville Centre,40.656265,-73.647944
1128,Pb5WVn8D5Xj26zpc9PutUw,wanpo tea shop,4.3,37 e 8th st,New York,40.73155209065394,-73.9941602
1129,gMVFC--iXd29dM6QTMbp3w,yi fang taiwan fruit tea,4.0,44-68 21st st,Long Island City,40.74782,-73.94769
1130,um61QniwQOfH4gvWaq__pg,quickly,4.5,318 n broadway,Jericho,40.7799806,-73.5315719
1131,Cp-iX9Q1QKbRoAOFW6PVGw,bz royal tea,4.7,357 old forge hill rd,New Windsor,41.45895178870414,-74.05363742262125
1132,HWp-XEv3ISCNJoGjZY1QWg,yaaas tea-new hyde park,4.6,27111 union tpke,New Hyde Park,40.75215,-73.70298
1133,zupVwJAFYkHDwrsQd2ktXA,fiftylan union square,4.2,32 union square e,New York,40.735516,-73.989191
1134,56rTisZA_iEekMsyZHvSHQ,momen tea - time square,3.8,213 w 40th st,New York,40.7551628731681,-73.9885599911213
1135,7I-rbE2auaTIPVi622rPJw,yaaas tea-patchogue,4.6,38 s ocean ave,Patchogue,40.76491,-73.01502
1136,40fB0dk8Ea2VTr-ojqSH9Q,loose leaf boba co,4.5,1094 n colony st,Wallingford,41.46309,-72.82045
1137,JMqeOr-87fNo6fdux6VkgQ,koi,4.9,2932 hempstead tpke,Levittown,40.72405456783436,-73.52714594453573
1138,YVfmHNQMFwOiS52niAQajA,surreal creamery,4.4,538 2nd ave,New York,40.742016,-73.977582
1139,7zabQq0iS0xahClnSI3W8w,yoi ramen & tea,4.3,573 2nd ave,New York,40.7433013,-73.97730469999999
1140,60v9p51d0Tdkn_R_0rGLxQ,great east boba,4.5,29-30a union st,Queens,40.771497,-73.826913
1141,qO1Q9a_pf1Fxwf2VY0YbNw,cozy boba tea,4.9,3999 albany post rd,Hyde Park,41.763637,-73.93226
1142,wh8LgwSRVGDLBdY0R1xqeA,coco,3.0,1500 old country rd,Westbury,40.74459013513779,-73.59333251717814
1143,iFpbNRixQnLDUXAnI67a5g,siips bubble,4.3,7408 grand ave,Elmhurst,40.730121,-73.887082
1144,GFwLM3H1U8YBZxhrhPJikg,yoyo,4.3,28 rte 39,New Fairfield,41.46747265425437,-73.4831135
1145,oBH9rUM5MbOoXlspljdw8Q,coconut&more,4.7,90-15 queens blvd,Elmhurst,40.73462,-73.87094
1146,RCDKr1b9-Be8PhDk0PPXew,boba land,3.5,110 broad ave,Palisades Park,40.844346,-74.000223
1147,KCNmqFxF5ghJWey06Rt_Dg,sippin bubbles tea cafe,4.9,28 waterbury rd,Prospect,41.50813,-72.98106
1148,Do3V1Eqk2-x67Fcuf9odbg,tsaocaa - secaucus,4.7,700 plaza dr,Secaucus,40.78615080818752,-74.0457098
1149,oDRZt37ROqadlK3-VI0PfQ,alimamatea,4.4,89a bayard st,New York,40.715768,-73.9992981
1150,p6Vn02hTn6n4KgMWWtiFQQ,sweet u cafe & catering,4.8,1201 radio rd,Redwood City,37.54285,-122.231846
1151,JgchjHxuaA5uu7fW44dT8g,chachacha-99teahouse,4.1,3623 thornton ave,Fremont,37.56295,-122.01004
1152,Bznk3HCyvDX8RTNj3F5bGw,royaltea usa,4.1,38509 fremont blvd,Fremont,37.5513151288033,-121.993849799037
1153,ArDQt5NlOkTSW8KM94AIGA,ume tea,4.2,6018 stevenson blvd,Fremont,37.51927783249342,-121.9897608
1154,DEkDvCFZGkQUOkQGqQw-BQ,rose tea lounge - fremont,4.3,46461 mission blvd,Fremont,37.492294,-121.927883
1155,sYoq_t_EztPd5kw_PjeJYw,sharetea,3.6,3948 washington blvd,Fremont,37.53195,-121.95789
